,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,Application Factor,Lime-cotton-tonnes,Lime-corn-tonnes,Lime-sorghum-tonnes,E-cotton-CO2,E-corn-CO2,E-sorghum-CO2,Urea_tonne_cotton,E-cotton-urea-CO2,Urea_tonne_corn,E-corn-urea-CO2,Urea_tonne_sorghum,E-sorghum-urea-CO2,E-N2O-cotton,E-N2O-corn,E-N2O-sorghum,Tillage,E-N20-T,E-CO2-T
1412,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,0.0,66488.0,0.0,99.6,38.7060457,-88.0949352,0.4,0.0,10762.7051072,0.0,0.0,4265.905796289791,0.0,0.0,0.0,4523.7637343999995,3320.4425810495995,0.0,0.0,0.0,489289.01742934907,0.0,CT,89.37087149187593,1001.7394387001478
1413,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,0.0,149513.0,0.0,99.6,39.3665064,-88.7886278,0.4,0.0,24202.3271672,0.0,0.0,9592.834395991393,0.0,0.0,0.0,10172.6851044,7466.7508666296,0.0,0.0,0.0,2474211.610909705,0.0,CT,200.97020679468244,2252.6330871491878
1414,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7,0.0,54653.0,0.0,99.6,42.321246,-88.8235511,0.4,0.0,8846.9215832,0.0,0.0,3506.5658387171525,0.0,0.0,0.0,3718.5245363999998,2729.3970097176,0.0,0.0,0.0,330603.1150872595,0.0,CT,73.46267355982275,823.4277695716396
1415,COUNTY,ILLINOIS,17,NORTHEAST,20,COOK,31,0.0,2504.0,0.0,99.6,41.8197385,-87.756525,0.4,0.0,405.3334976,0.0,0.0,160.657985108736,0.0,0.0,0.0,170.3691552,125.05095991680001,0.0,0.0,0.0,693.9809964708919,0.0,CT,3.365790251107829,37.726440177252584
1416,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,37,0.0,202521.0,0.0,99.6,42.0047639,-89.10989912,0.4,0.0,32782.965362400006,0.0,0.0,12993.856151040867,0.0,0.0,0.0,13779.2858148,10113.995788063201,0.0,0.0,0.0,4539615.345631513,0.0,CT,272.2217282127031,3051.2765140324964
1417,COUNTY,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,0.0,0.0,0.0,99.6,42.0189782,-88.1075303,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
1418,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,0.0,108769.0,0.0,99.6,41.2747363,-88.4119361,0.4,0.0,17606.916613600002,0.0,0.0,6978.677468966496,0.0,0.0,0.0,7400.5122372,5431.9759821048,0.0,0.0,0.0,1309450.8459899204,0.0,CT,146.20353028064994,1638.7648449039882
1419,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,89,0.0,78683.0,0.0,99.6,41.923434,-88.4248315,0.4,0.0,12736.7634152,0.0,0.0,5048.343547248671,0.0,0.0,0.0,5353.4969003999995,3929.4667248935993,0.0,0.0,0.0,685236.9123526877,0.0,CT,105.76296898079764,1185.4750369276219
1420,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,93,0.0,67769.0,0.0,99.6,41.5853584,-88.4319488,0.4,0.0,10970.066213600001,0.0,0.0,4348.095444422496,0.0,0.0,0.0,4610.9214372,3384.4163349048,0.0,0.0,0.0,508324.54848858877,0.0,CT,91.09274741506647,1021.0395864106353
1421,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,0.0,274836.0,0.0,99.6,41.3333679,-89.0917497,0.4,0.0,44488.912598400006,0.0,0.0,17633.625397501826,0.0,0.0,0.0,18699.511636799998,13725.441541411199,0.0,0.0,0.0,8360382.882203557,0.0,CT,369.42505169867064,4140.808271787298
1422,COUNTY,ILLINOIS,17,NORTHEAST,20,LAKE,97,0.0,9457.0,0.0,99.6,42.3327033,-87.9939552,0.4,0.0,1530.8462008000001,0.0,0.0,606.7662001490881,0.0,0.0,0.0,643.4429316,472.28711179439995,0.0,0.0,0.0,9898.871969105621,0.0,CT,12.711772525849335,142.48360413589367
1423,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,0.0,92962.0,0.0,99.6,42.3294391,-88.4605713,0.4,0.0,15048.1679728,0.0,0.0,5964.491857699008,0.0,0.0,0.0,6325.022925599999,4642.5668273904,0.0,0.0,0.0,956510.7302600578,0.0,CT,124.95630723781389,1400.6091580502216
1424,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197,0.0,88990.0,0.0,99.6,41.4194058,-87.9994754,0.4,0.0,14405.202856,0.0,0.0,5709.64620400416,0.0,0.0,0.0,6054.772811999999,4444.203244008,0.0,0.0,0.0,876519.0162625288,0.0,CT,119.61728212703103,1340.765140324963
1425,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,11,0.0,241210.0,0.0,99.6,41.4016294,-89.5341179,0.4,0.0,39045.724023999996,0.0,0.0,15476.163174152638,0.0,0.0,0.0,16411.638948,12046.142987832,0.0,0.0,0.0,6439757.987388006,0.0,CT,324.22614475627773,3634.1831610044314
1426,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,15,0.0,133944.0,0.0,99.6,42.0647352,-89.9556785,0.4,0.0,21682.104633600004,0.0,0.0,8593.918992573697,0.0,0.0,0.0,9113.389027199999,6689.2275459648,0.0,0.0,0.0,1985754.0526468677,0.0,CT,180.04289512555394,2018.0632200886264
1427,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73,0.0,228670.0,0.0,99.6,41.3418549,-90.1177442,0.4,0.0,37015.819048,0.0,0.0,14671.59003786528,0.0,0.0,0.0,15558.432395999998,11419.889378663998,0.0,0.0,0.0,5787584.070384182,0.0,CT,307.3703101920237,3445.2496307237816
1428,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,0.0,98799.0,0.0,99.6,42.3506664,-90.1743742,0.4,0.0,15993.028845600002,0.0,0.0,6338.996913242016,0.0,0.0,0.0,6722.1654012,4934.0694044808,0.0,0.0,0.0,1080398.6350656683,0.0,CT,132.80220088626294,1488.552141802068
1429,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,0.0,232950.0,0.0,99.6,41.74731105,-89.28602959,0.4,0.0,37708.64148,0.0,0.0,14946.197137012798,0.0,0.0,0.0,15849.638459999998,11633.634629639999,0.0,0.0,0.0,6006263.1889843615,0.0,CT,313.12333825701626,3509.7341211226
1430,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,0.0,123167.0,0.0,99.6,41.2019729,-90.7398717,0.4,0.0,19937.5842248,0.0,0.0,7902.460883341727,0.0,0.0,0.0,8380.1348796,6151.0190016264,0.0,0.0,0.0,1679065.5681486542,0.0,CT,165.55682422451994,1855.6918759231908
1431,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,0.0,203932.0,0.0,99.6,42.0397014,-89.3138599,0.4,0.0,33011.3701408,0.0,0.0,13084.386669007486,0.0,0.0,0.0,13875.288561599999,10184.4618042144,0.0,0.0,0.0,4603092.328525904,0.0,CT,274.11834564254065,3072.5353028064997
1432,COUNTY,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,0.0,22312.0,0.0,99.6,41.2025915,-89.2676414,0.4,0.0,3611.7416128000004,0.0,0.0,1431.5499056494082,0.0,0.0,0.0,1518.0817055999999,1114.2719719103998,0.0,0.0,0.0,55100.54971113065,0.0,CT,29.99101920236337,336.16307237813885
1433,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,0.0,65984.0,0.0,99.6,41.4411786,-90.5766144,0.4,0.0,10681.1204096,0.0,0.0,4233.568885549056,0.0,0.0,0.0,4489.4721792,3295.2725795328,0.0,0.0,0.0,481899.20255734504,0.0,CT,88.69341211225998,994.1459379615953
1434,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,0.0,153010.0,0.0,99.6,42.3503474,-89.6735637,0.4,0.0,24768.401944,0.0,0.0,9817.20379452384,0.0,0.0,0.0,10410.616788,7641.392722392,0.0,0.0,0.0,2591305.1573766973,0.0,CT,205.670753323486,2305.320531757755
1435,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,0.0,216805.0,0.0,99.6,41.7612332,-89.9214744,0.4,0.0,35095.179292,0.0,0.0,13910.32526417712,0.0,0.0,0.0,14751.152033999999,10827.345592955999,0.0,0.0,0.0,5202565.020522098,0.0,CT,291.4217872968981,3266.485967503693
1436,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,0.0,79836.0,0.0,99.6,42.3255276,-89.1496574,0.4,0.0,12923.4045984,0.0,0.0,5122.3206466218235,0.0,0.0,0.0,5431.9456368,3987.0480974111997,0.0,0.0,0.0,705466.6178490125,0.0,CT,107.31279172821272,1202.8466765140327
1437,COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,0.0,43380.0,271.0,99.6,38.410254,-88.0584362,0.4,0.0,7022.111472,43.8679624,0.0,2783.28410304192,17.387505576864,0.0,0.0,2951.523144,2166.4179876959997,2.458470537,1.8045173741580003,0.0,208285.0143118037,1.0838185567338827,CT,58.67416543574594,657.6664697193502
1438,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,0.0,37668.0,623.0,99.6,37.9765409,-88.9335327,0.4,0.0,6097.4848992,100.8477512,0.0,2416.7991146469117,39.972014665631995,0.0,0.0,2562.8855184,1881.1579705056001,5.651760681000001,4.148392339854,0.0,157044.97783775502,5.72788241726781,CT,51.46943870014771,576.9101920236337
1439,COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,0.0,74482.0,442.0,99.6,37.7509507,-88.2264519,0.4,0.0,12056.7290608,71.5484848,0.0,4778.805130538688,28.358957435327998,0.0,0.0,5067.665901599999,3719.6667717744,4.009756374,2.943161178516,0.0,614018.6872696779,2.8831188098985345,CT,100.71025110782867,1128.840177252585
1440,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,0.0,62347.0,0.0,99.6,38.0619569,-88.5301136,0.4,0.0,10092.3832168,0.0,0.0,4000.217011810849,0.0,0.0,0.0,4242.0150636,3113.6390566823998,0.0,0.0,0.0,430239.2731227579,0.0,CT,83.804682422452,939.3491875923191
1441,COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,0.0,0.0,420.0,99.6,37.4999684,-88.23783528,0.4,0.0,0.0,67.987248,0.0,0.0,26.947425617279997,0.0,0.0,0.0,0.0,3.8101757400000005,2.7966689931600004,0.0,0.0,2.60325422322486,CT,0.564549483013294,6.327917282127031
1442,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,0.0,46139.0,0.0,99.6,38.3010487,-88.9344303,0.4,0.0,7468.722941600001,0.0,0.0,2960.3030251325763,0.0,0.0,0.0,3139.2421931999997,2304.2037698088,0.0,0.0,0.0,235621.69951753068,0.0,CT,62.01844903988184,695.1518463810932
1443,COUNTY,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,0.0,22479.0,0.0,99.6,37.2177417,-88.7163312,0.4,0.0,3638.7746376,0.0,0.0,1442.264715359136,0.0,0.0,0.0,1529.4441852,1122.6120319368,0.0,0.0,0.0,55928.46548834062,0.0,CT,30.215494830132943,338.67917282127036
1444,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151,0.0,4850.0,0.0,99.6,37.3933531,-88.5904425,0.4,0.0,785.09084,0.0,0.0,311.1786053424,0.0,0.0,0.0,329.98818,242.21132412,0.0,0.0,0.0,2603.528920737452,0.0,CT,6.5192023633678,73.07237813884787
1445,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165,0.0,43643.0,0.0,99.6,37.750075,-88.5302584,0.4,0.0,7064.6844392,0.0,0.0,2800.1583243213117,0.0,0.0,0.0,2969.4173484,2179.5523337256,0.0,0.0,0.0,210818.2099322452,0.0,CT,58.66341211225998,657.5459379615953
1446,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,0.0,47881.0,0.0,99.6,38.4615994,-87.8460903,0.4,0.0,7750.7081464,0.0,0.0,3072.070680907104,0.0,0.0,0.0,3257.7657827999997,2391.2000845751995,0.0,0.0,0.0,253749.5924141409,0.0,CT,64.35998522895126,721.3976366322009
1447,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,0.0,119771.0,940.0,99.6,38.4251958,-88.4197678,0.4,0.0,19387.8587624,152.161936,0.0,7684.571699064863,60.310904952959994,0.0,0.0,8149.0751148,5981.4211342632,8.52753618,6.25921155612,0.0,1587750.5809669767,13.039883399328156,CT,162.25555391432792,1818.688626292467
1448,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193,0.0,92677.0,1855.0,99.6,38.0632329,-88.1577725,0.4,0.0,15002.0337688,300.277012,0.0,5946.206104601568,119.01779647632002,0.0,0.0,6305.6318676,4628.3337908184,16.828276185,12.351954719790001,0.0,950654.8389213276,50.78153550721272,CT,127.06664697193501,1424.2635155096013
1449,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,0.0,5211.0,0.0,99.6,37.1801529,-89.3502834,0.4,0.0,843.5274984,0.0,0.0,334.340559265824,0.0,0.0,0.0,354.5501868,260.2398371112,0.0,0.0,0.0,3005.530056425656,0.0,CT,7.004446085672083,78.51137370753324
1450,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,0.0,84970.0,0.0,99.6,38.5896187,-89.420064,0.4,0.0,13754.467768,0.0,0.0,5451.7208445244805,0.0,0.0,0.0,5781.256836,4243.442517624,0.0,0.0,0.0,799116.6244237797,0.0,CT,114.21373707533236,1280.197932053176
1451,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,0.0,30908.0,1656.0,99.6,37.7668943,-89.3563845,0.4,0.0,5003.2139552,268.06400640000004,0.0,1983.0738832830718,106.24984957670401,0.0,0.0,2102.9432303999997,1543.5603311136,15.022978632000001,11.026866315888,0.0,105735.47880257583,40.47050892007693,CT,43.77140324963073,490.62451994091583
1452,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,0.0,4999.0,0.0,99.6,37.4501818,-88.8844045,0.4,0.0,809.2101256000001,0.0,0.0,320.738525382816,0.0,0.0,0.0,340.1259612,249.65245552080003,0.0,0.0,0.0,2765.955588596359,0.0,CT,6.719483013293944,75.31728212703102
1453,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,0.0,49625.0,814.0,99.6,38.2722313,-90.1792484,0.4,0.0,8033.0171,131.76576160000002,0.0,3183.966657756,52.226677267776004,0.0,0.0,3376.4254499999997,2478.2962803,7.384483458000001,5.420210858172001,0.0,272571.2015547009,9.778377751087863,CT,67.79836041358936,759.9376661742984
1454,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,0.0,39635.0,474.0,99.6,38.0772859,-89.3760499,0.4,0.0,6415.891844,76.7284656,0.0,2543.0028912878397,30.412094625216,0.0,0.0,2696.717838,1979.3908930920002,4.300055478000001,3.1562407208520007,0.0,173874.80428674055,3.315695838193133,CT,53.91313146233383,604.3010339734121
1455,COUNTY,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,0.0,18653.0,0.0,99.6,37.2314232,-89.1183427,0.4,0.0,3019.4431832,0.0,0.0,1196.786500093152,0.0,0.0,0.0,1269.1277364,931.5397585176,0.0,0.0,0.0,38510.24748012299,0.0,CT,25.072717872968983,281.03485967503696
1456,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,0.0,61926.0,171.0,99.6,38.0472916,-89.8107962,0.4,0.0,10024.2340944,27.6805224,0.0,3973.205425656384,10.971451858464,0.0,0.0,4213.3707288,3092.6141149391997,1.5512858370000002,1.1386438043580003,0.0,424448.4832336039,0.4315292332274271,CT,83.46864106351552,935.5825701624816
1457,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,0.0,92737.0,0.0,99.6,38.4616972,-89.9324347,0.4,0.0,15011.7462328,0.0,0.0,5950.055736832608,0.0,0.0,0.0,6309.7141956,4631.3302195704,0.0,0.0,0.0,951886.1639368904,0.0,CT,124.65387001477106,1397.219202363368
1458,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181,0.0,16599.0,0.0,99.6,37.4616454,-89.2504793,0.4,0.0,2686.9531656,0.0,0.0,1065.000756717216,0.0,0.0,0.0,1129.3760412,828.9620142408,0.0,0.0,0.0,30495.992978712835,0.0,CT,22.311802067946825,250.0883308714919
1459,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,0.0,116899.0,318.0,99.6,38.3662806,-89.4201902,0.4,0.0,18922.955485600003,51.4760592,0.0,7500.302636272417,20.403050824512,0.0,0.0,7953.6676812,5837.9920780008,2.8848473460000004,2.1174779519640006,0.0,1512517.8935938268,1.4923553291915577,CT,157.5590398818316,1766.0463810930578
1460,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,0.0,17803.0,191.0,99.6,37.7376325,-88.9294452,0.4,0.0,2881.8499432000003,30.9180104,0.0,1142.250043486752,12.254662602143998,0.0,0.0,1211.2947563999999,889.0903511976,1.7327227770000002,1.2718185183180002,0.0,35080.4626875098,0.5383748147248647,CT,24.18691285081241,271.10605612998523
1461,COUNTY,ILLINOIS,17,WEST,30,ADAMS,1,0.0,170774.0,0.0,99.6,39.9787786,-91.2110065,0.4,0.0,27643.938785600003,0.0,0.0,10956.951577060416,0.0,0.0,0.0,11619.2580312,8528.5353949008,0.0,0.0,0.0,3227917.533926468,0.0,CT,229.54850812407682,2572.96129985229
1462,COUNTY,ILLINOIS,17,WEST,30,BROWN,9,0.0,32742.0,0.0,99.6,39.9498214,-90.7485656,0.4,0.0,5300.0916048,0.0,0.0,2100.744308478528,0.0,0.0,0.0,2227.7263896,1635.1511699664,0.0,0.0,0.0,118655.89990519069,0.0,CT,44.010664697193505,493.30635155096013
1463,COUNTY,ILLINOIS,17,WEST,30,FULTON,57,0.0,141277.0,0.0,99.6,40.4714305,-90.1845556,0.4,0.0,22869.1296088,0.0,0.0,9064.408211743968,0.0,0.0,0.0,9612.3175476,7055.4410799384,0.0,0.0,0.0,2209132.970452389,0.0,CT,189.89966026587888,2128.5456425406205
1464,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,67,0.0,176035.0,0.0,99.6,40.3941712,-91.1458063,0.4,0.0,28495.560004,0.0,0.0,11294.50016318544,0.0,0.0,0.0,11977.210158,8791.272255972,0.0,0.0,0.0,3429864.619593569,0.0,CT,236.6201624815362,2652.2259970457903
1465,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,71,0.0,88056.0,170.0,99.6,40.8156124,-90.9104547,0.4,0.0,14254.0121664,27.518648,0.0,5649.720262274304,10.907291321279999,0.0,0.0,5991.2245728,4397.558836435201,1.5422139900000003,1.1319850686600001,0.0,858216.4526687346,0.42649686536960585,CT,118.59033973412113,1329.2543574593797
1466,COUNTY,ILLINOIS,17,WEST,30,KNOX,95,0.0,179797.0,0.0,99.6,40.920889,-90.2202325,0.4,0.0,29104.531496800002,0.0,0.0,11535.872104071648,0.0,0.0,0.0,12233.1721236,8979.1483387224,0.0,0.0,0.0,3578028.6290653306,0.0,CT,241.6769128508124,2708.9060561299852
1467,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,0.0,136868.0,0.0,99.6,40.4376858,-90.6780272,0.4,0.0,22155.4253792,0.0,0.0,8781.524403299713,0.0,0.0,0.0,9312.3344784,6835.2535071456,0.0,0.0,0.0,2073398.45863339,0.0,CT,183.97323485967505,2062.117577548006
1468,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,0.0,67048.0,0.0,99.6,40.1370869,-90.5697373,0.4,0.0,10853.3547712,0.0,0.0,4301.835697112831,0.0,0.0,0.0,4561.8654624,3348.4092494016004,0.0,0.0,0.0,497565.87189878785,0.0,CT,90.12360413589366,1010.1766617429838
1469,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,0.0,158390.0,0.0,99.6,40.8442828,-90.6168408,0.4,0.0,25639.286216,0.0,0.0,10162.38748457376,0.0,0.0,0.0,10776.665531999999,7910.072500488,0.0,0.0,0.0,2776735.0782540236,0.0,CT,212.90236336779913,2386.3781388478583
1470,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,0.0,52929.0,0.0,99.6,38.8630331,-89.4391416,0.4,0.0,8567.8501176,0.0,0.0,3395.9530726119365,0.0,0.0,0.0,3601.2256451999997,2643.2996235767996,0.0,0.0,0.0,310074.6818613379,0.0,CT,71.14533234859675,797.4531757754801
1471,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,0.0,21639.0,0.0,99.6,39.1397507,-90.6506113,0.4,0.0,3502.8001416,0.0,0.0,1388.369864124576,0.0,0.0,0.0,1472.2915931999999,1080.6620294087998,0.0,0.0,0.0,51826.66973121108,0.0,CT,29.086395864106354,326.0233382570163
1472,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,0.0,86133.0,0.0,99.6,39.9682127,-90.250722,0.4,0.0,13942.727695200001,0.0,0.0,5526.339549269473,0.0,0.0,0.0,5860.3859604,4301.5232949336005,0.0,0.0,0.0,821141.6422228958,0.0,CT,115.77700147710489,1297.72023633678
1473,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,0.0,190461.0,0.0,99.6,39.5212598,-89.2829783,0.4,0.0,30830.760098400002,0.0,0.0,12220.080072601824,0.0,0.0,0.0,12958.7378868,9511.7136089112,0.0,0.0,0.0,4015050.8466160726,0.0,CT,256.0110930576071,2869.5748892171346
1474,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,0.0,118379.0,0.0,99.6,39.3573664,-90.3898985,0.4,0.0,19162.5295976,0.0,0.0,7595.2602313047355,0.0,0.0,0.0,8054.3651052,5911.9039872168,0.0,0.0,0.0,1551058.8035554222,0.0,CT,159.1209601181684,1783.5536189069426
1475,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,0.0,75359.0,0.0,99.6,39.0848464,-90.3303344,0.4,0.0,12198.6929096,0.0,0.0,4835.0739216490565,0.0,0.0,0.0,5127.3359292,3763.4645720328,0.0,0.0,0.0,628563.5352084477,0.0,CT,101.29496307237815,1135.3940915805024
1476,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,0.0,164851.0,0.0,99.6,39.2420653,-89.925212,0.4,0.0,26685.156714400004,0.0,0.0,10576.928715319584,0.0,0.0,0.0,11216.264218799999,8232.7379365992,0.0,0.0,0.0,3007891.046912107,0.0,CT,221.58701624815365,2483.7225997045794
1477,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,0.0,121675.0,0.0,99.6,38.811063,-89.9017112,0.4,0.0,19696.067619999998,0.0,0.0,7806.7333618632,0.0,0.0,0.0,8278.62099,6076.50780666,0.0,0.0,0.0,1638632.7818294829,0.0,CT,163.551329394387,1833.2127031019204
1478,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,0.0,187192.0,0.0,99.6,39.2052633,-89.5057126,0.4,0.0,30301.5926848,0.0,0.0,12010.339276547329,0.0,0.0,0.0,12736.319049599999,9348.458182406399,0.0,0.0,0.0,3878408.035306553,0.0,CT,251.61701624815365,2820.3225997045793
1479,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,0.0,131605.0,0.0,99.6,39.7062265,-90.190335,0.4,0.0,21303.480412,0.0,0.0,8443.847496100321,0.0,0.0,0.0,8954.246274,6572.416765116,0.0,0.0,0.0,1917007.0415421282,0.0,CT,176.8988921713442,1982.8227474150667
1480,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,0.0,160812.0,0.0,99.6,39.6108707,-90.8538306,0.4,0.0,26031.3460128,0.0,0.0,10317.78430563341,0.0,0.0,0.0,10941.455505599999,8031.028341110399,0.0,0.0,0.0,2862304.514690866,0.0,CT,216.15793205317578,2422.869128508124
1481,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,0.0,257193.0,0.0,99.6,39.7623668,-89.6454905,0.4,0.0,41632.9625592,0.0,0.0,16501.64103996451,0.0,0.0,0.0,17499.1030884,12844.341666885599,0.0,0.0,0.0,7321451.96899274,0.0,CT,345.709940915805,3874.990546528804
1482,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,0.0,60497.0,0.0,99.6,39.6333408,-90.4753685,0.4,0.0,9792.9155768,0.0,0.0,3881.5200180204474,0.0,0.0,0.0,4116.143283599999,3021.2491701623994,0.0,0.0,0.0,405085.4150095777,0.0,CT,81.31797636632201,911.4762186115215
1483,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,0.0,56473.0,0.0,106.0,39.1914156,-85.8204601,0.45,0.0,10284.2246151,0.0,0.0,4076.255268441036,0.0,0.0,0.0,3842.3551524,2820.2886818616003,0.0,0.0,0.0,352988.57385309995,0.0,CT,75.90905465288036,850.8487444608568
1484,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,0.0,92504.0,0.0,106.0,40.0459913,-86.4650842,0.45,0.0,16845.783184800002,0.0,0.0,6676.994623127328,0.0,0.0,0.0,6293.861155199999,4619.6940879168,0.0,0.0,0.0,947108.9799603625,0.0,CT,124.34067946824226,1393.7087149187594
1485,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,0.0,110973.0,0.0,106.0,40.2992769,-86.4692735,0.45,0.0,20209.1487651,0.0,0.0,8010.098204535036,0.0,0.0,0.0,7550.469752399999,5542.0447982616,0.0,0.0,0.0,1363055.6351590105,0.0,CT,149.16607090103398,1671.9713441654358
1486,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,0.0,75236.0,0.0,106.0,39.2862128,-85.4943058,0.45,0.0,13701.130153200002,0.0,0.0,5430.579947522353,0.0,0.0,0.0,5118.967156799999,3757.3218930911994,0.0,0.0,0.0,626513.3429307701,0.0,CT,101.12963072378139,1133.5409158050222
1487,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,0.0,60570.0,0.0,106.0,40.5114735,-85.6540606,0.45,0.0,11030.323959,0.0,0.0,4371.979204389239,0.0,0.0,0.0,4121.110116,3024.8948251439997,0.0,0.0,0.0,406063.61481048417,0.0,CT,81.41610044313147,912.5760709010341
1488,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,0.0,51617.0,0.0,106.0,40.0749813,-86.0498885,0.45,0.0,9399.9047679,0.0,0.0,3725.7462538048444,0.0,0.0,0.0,3511.9587395999997,2577.7777148664,0.0,0.0,0.0,294892.9895528583,0.0,CT,69.38178729689808,777.6859675036928
1489,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,0.0,71657.0,0.0,106.0,39.8127873,-85.7874738,0.45,0.0,13049.3631159,0.0,0.0,5172.245564618123,0.0,0.0,0.0,4875.4562915999995,3578.5849180344,0.0,0.0,0.0,568324.2311499153,0.0,CT,96.31886262924668,1079.6180206794684
1490,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,0.0,64770.0,0.0,106.0,39.7565309,-86.5173641,0.45,0.0,11795.180499,0.0,0.0,4675.13774258364,0.0,0.0,0.0,4406.873076,3234.6448377839997,0.0,0.0,0.0,464329.9777687572,0.0,CT,87.0615952732644,975.8552437223044
